Date,Company,Industry,Revenue,Expenses,Profit,Assets,Liabilities,Equity,MarketCap,Dividends,EarningsPerShare,PriceEarningsRatio,Beta,Volatility,DebtToEquityRatio,EconomicIndicator,MarketSentiment,GeographicLocation,CustomerAgeGroup,CustomerIncomeGroup,GrossMargin,TotalProfit,ROI,ScenarioRevenue,NetIncome,IndustryROABenchmark,RevenueRank,EconomicGrowthRate,CustomerSatisfactionScore
2020-03-20,A,Technology,287142.0,489481,91992,2826486,576938,2064666,4729368,20300,2.5139532672093665,33.44845598195764,0.6766016494394975,0.4173303295343035,0.2794340585838097,-1.9875689146008928,0.7414998025450228,Asia,60+,Medium,-202339.0,10228621,0.03254641983013537,320911.5589113076,-202339.0,0.008624016061378312,1.0,0.011871764096634351,9
2020-03-21,C,Finance,650945.0,351752,27936,8528834,522663,4510729,93522314,22920,-9.776456529888833,35.7431920675578,1.11249851532945,0.0706736672325771,0.11587107095105913,-0.21967188783751193,-0.10938948999466902,Africa,46-60,Low,299193.0,12271563,0.0032754770464520707,670861.027621752,299193.0,0.008647471595630864,1.0,0.02828058814893309,6
2020-03-22,B,Technology,732868.0,140438,-5812,7696584,64070,2663503,91855587,38672,-3.1400022415328106,11.321654683592202,1.4217012111655964,0.2891876914884558,0.024054787999112447,0.3571125715117464,0.029634707859380383,Europe,46-60,Low,592430.0,9976726,-0.0007551402024586492,686571.0969754454,592430.0,0.008624016061378312,1.0,0.03071080500402805,2
2020-03-23,C,Finance,593244.0,87129,39444,9228390,935740,4932699,83168491,20641,9.951431191076292,30.28803227300529,0.6184786058769303,0.4598423483346861,0.1897014190405699,1.477894044741516,-0.2815332612004686,Africa,60+,Low,506115.0,12271563,0.004274201675481855,666801.2119271031,506115.0,0.008647471595630864,1.0,-0.000744863510163115,8
2020-03-24,D,Finance,472892.0,193628,6393,1753626,774997,6301883,81838449,29716,0.7182427561198512,23.66276303743346,1.8723241522004948,0.1993812663522652,0.1229786398763671,-0.5182702182736474,0.18590170286985486,Asia,26-35,Medium,279264.0,11945424,0.003645589196328065,423387.71155487705,279264.0,0.008647471595630864,1.0,0.019779651359957295,9
2020-03-25,B,Finance,658881.0,403284,5631,6391853,363535,8532558,58434787,21290,1.0006849851117323,28.50890113505648,1.899208208546844,0.4679898179185419,0.04260562893331636,-0.8084936028931876,-0.6729522548299545,Europe,26-35,Medium,255597.0,9976726,0.0008809651911581821,586241.4728453876,255597.0,0.008647471595630864,1.0,0.031218615047942523,9
2020-03-26,A,Technology,544726.0,294197,-5835,6208198,359831,4950442,71384846,39059,-2.7630231550643387,5.897669749029662,1.257052992736066,0.2718550220412728,0.072686640910044,-0.5017570435845365,-0.21783692669647858,North America,26-35,High,250529.0,10228621,-0.0009398862600709577,545707.1439234777,250529.0,0.008624016061378312,1.0,0.01813321037686555,2
2020-03-27,D,Finance,657428.0,302405,-745,5660162,751952,1272613,31508140,3553,9.776301308836707,5.771011549209514,1.6504011580068567,0.0912564492015804,0.5908724804791402,0.9154021177020741,0.938824644670575,North America,18-25,Medium,355023.0,11945424,-0.00013162167443263992,594538.2392297457,355023.0,0.008647471595630864,1.0,0.027290636450023643,2
2020-03-28,C,Finance,813561.0,38428,1681,500074,761091,2647097,70648623,26212,8.124625753030479,37.81914881699328,2.443543109402144,0.1078042777331996,0.28751912000202484,0.32875110965968446,-0.4837331345977449,South America,60+,Low,775133.0,12271563,0.0033615024976303507,653805.9428967786,775133.0,0.008647471595630864,1.0,0.02351165467627084,7
2020-03-29,A,Finance,87279.0,482601,-4684,1811615,130933,3223184,74338390,2402,-4.152349207090492,30.048047857143278,0.648153485540383,0.4634499780125788,0.040622254267829574,-0.5297602037670388,0.3134733290825844,Asia,26-35,Low,-395322.0,10228621,-0.002585538318020109,92456.30395404484,-395322.0,0.008647471595630864,1.0,0.023416602319526265,4
2020-03-30,A,Technology,859479.0,82649,59317,921710,77266,3181621,67289851,19238,7.79680207761843,41.57048148751384,2.3893570617668254,0.0660139758815218,0.024285104982648784,0.5132674331133561,-0.34961987155061025,Asia,46-60,Medium,776830.0,10228621,0.06435538292955485,863292.9626341101,776830.0,0.008624016061378312,1.0,0.017286850219317026,1
2020-03-31,A,Healthcare,621486.0,86395,74203,1845278,474451,634760,94022002,3349,6.296207651051141,33.46196465870052,1.1712495854892602,0.0778024965572989,0.7474494297057156,0.09707754934804039,0.5469462513732013,North America,36-45,Medium,535091.0,10228621,0.04021236908476663,607942.0337832387,535091.0,0.008637771379571375,1.0,0.007834191958642904,8
2020-04-01,C,Technology,420751.0,14786,76896,6113928,723347,8808157,68574297,44912,-4.79109137209077,32.985585361169264,2.0160324440866457,0.1160777249910001,0.08212240086092926,0.9686449905328892,-0.7382526785633003,Africa,36-45,Medium,405965.0,12271563,0.01257718442219143,499341.9877976684,405965.0,0.008624016061378312,1.0,0.008784698525749726,2
2020-04-02,D,Healthcare,991829.0,427214,-9061,224287,394689,116196,63341967,16859,4.223032324689589,8.507019629485814,1.7298560030683654,0.1904287250442181,3.396752039657131,-0.7020530938773524,0.9396420901570894,Europe,26-35,High,564615.0,11945424,-0.04039913146994699,1020075.9661723012,564615.0,0.008637771379571375,1.0,0.027093525144553172,3
2020-04-03,B,Technology,322955.0,460177,98445,599174,105296,2413570,2935963,46902,-0.8887150217260071,36.750793076462486,1.2839776694180849,0.2828952064855241,0.04362666092137373,-0.3276621465977682,-0.0924209172327215,Africa,36-45,Low,-137222.0,9976726,0.16430118796877033,369903.81808198825,-137222.0,0.008624016061378312,1.0,0.02019458255518883,5
2020-04-04,A,Technology,325450.0,30878,91830,4213472,296082,3543097,52585647,45322,-6.126559044609772,43.367565869920256,0.7907776532430311,0.3076841604674745,0.08356587471356273,-0.39210815313215763,-0.5278990733070721,Africa,36-45,High,294572.0,10228621,0.021794377653393687,278513.63174918777,294572.0,0.008624016061378312,1.0,0.018614877553927753,3
2020-04-05,B,Healthcare,854520.0,188498,54975,8405052,392238,8115639,39913475,21862,-8.951762876075119,6.9423011412518125,1.985371613211601,0.1605075704410101,0.04833112956355008,-1.4635149481321186,-0.8530065053399747,North America,18-25,High,666022.0,9976726,0.00654070908782004,878175.3227493434,666022.0,0.008637771379571375,1.0,0.015761099576776474,7
2020-04-06,D,Healthcare,412141.0,453704,54414,6278152,870022,6514113,47822738,2320,-3.983113132297009,27.753302144513576,1.169112271251428,0.3836665367797817,0.13355954985736354,0.29612027706457605,-0.6604841898249185,North America,46-60,Low,-41563.0,11945424,0.008667200156988871,472804.7965362004,-41563.0,0.008637771379571375,1.0,0.016948111545192483,7
2020-04-07,C,Finance,91408.0,404903,28895,2069621,21891,7813977,43814679,48451,5.353972556326701,27.134710641666715,0.9556170485047542,0.1411650510733767,0.0028015183561456605,0.26105527217988933,0.039547897112035324,North America,46-60,Low,-313495.0,12271563,0.013961493432855581,94446.61242457638,-313495.0,0.008647471595630864,1.0,0.030469117944881392,2
2020-04-08,D,Finance,801264.0,273919,-4556,8299999,322339,2519061,50862829,44176,-1.60457823008014,35.21889133271971,1.2366823042272874,0.4919492498726212,0.12795998191389568,0.00511345664246089,-0.3259936471374274,South America,18-25,Medium,527345.0,11945424,-0.0005489157287850275,871138.7649691015,527345.0,0.008647471595630864,1.0,0.016647559181319733,7
2020-04-09,D,Finance,989468.0,391295,49774,9830405,338381,9445481,79832527,13362,7.5715642392898275,45.57084492641849,1.087022596791401,0.2120352730483559,0.03582464461047563,-0.23458713337514692,0.6577667317652189,Africa,18-25,Medium,598173.0,11945424,0.005063270536666597,938824.4819824037,598173.0,0.008647471595630864,1.0,0.006589352866984312,6
2020-04-10,A,Technology,312510.0,153767,50143,1695409,672240,3329665,37367164,37766,2.9722472429398934,32.459622420399484,0.6861052677078847,0.4088022911194089,0.2018941845500974,-1.4153707420504142,-0.13822495267638812,Asia,36-45,High,158743.0,10228621,0.029575754287018648,261564.55942770146,158743.0,0.008624016061378312,1.0,0.027436517755401735,10
2020-04-11,C,Technology,957604.0,470028,50576,6905518,155674,6510549,94686473,43076,-1.9308595114063465,20.229899220987093,1.40313225039479,0.4519579645015946,0.02391104037462893,-0.42064532276535904,-0.5025714548247402,Europe,60+,Medium,487576.0,12271563,0.007323997996964167,941478.0616859456,487576.0,0.008624016061378312,1.0,0.017951233361352827,9
2020-04-12,C,Finance,80551.0,7474,49398,1671606,560752,7692156,32348674,28398,7.709266752260785,9.22155851456204,0.6450252204084255,0.4191832898211793,0.07289919757217612,-0.3427145165267695,0.2342899732080601,South America,36-45,Medium,73077.0,12271563,0.02955122199848529,77151.08376458433,73077.0,0.008647471595630864,1.0,0.020313958655327764,9
2020-04-13,C,Finance,683762.0,86029,93520,4503891,547066,5988042,82476909,6678,3.3717532560648618,25.87729346309109,1.689933538153739,0.2152391140700505,0.09135974664172362,-0.8022772692216189,0.4135544337708916,Asia,18-25,Low,597733.0,12271563,0.020764268051780117,784154.7217695174,597733.0,0.008647471595630864,1.0,0.0360757830639951,2
2020-04-14,B,Healthcare,187665.20435311957,339755,55429,8842218,458048,66086,52093250,27026,3.567911066605573,27.2871582082818,0.8940450665379547,0.2437362457074579,6.931089792089096,-0.16128571166600914,-0.6659161841981003,Africa,46-60,Low,-152089.79564688043,9976726,0.006268676026761611,168447.93479336682,-152089.79564688043,0.008637771379571375,1.0,0.01979439442649493,7
2020-04-15,C,Healthcare,951384.0,126468,99617,556124,917828,1432886,23068524,11547,-4.36688807033875,29.258117527627675,1.3726644940966009,0.4873266153021218,0.6405450259127383,0.4040508568145384,-0.6647615674233647,North America,36-45,Medium,824916.0,12271563,0.1791273169293179,1129001.3905317045,824916.0,0.008637771379571375,1.0,0.022891836731187255,5
2020-04-16,A,Healthcare,103394.0,126187,1449,6214002,368637,8480169,21870465,12641,4.179382441187258,11.58355092011279,1.3623999849308934,0.3109581949550112,0.04347047800580389,1.8861859012105302,-0.9266571461329141,Africa,60+,Low,-22793.0,10228621,0.00023318305980590286,122341.49310362642,-22793.0,0.008637771379571375,1.0,0.008210765087016746,6
2020-04-17,B,Healthcare,852503.0,260728,28571,1638852,496514,2313030,22514125,25758,5.244974755393155,27.816014845811672,0.8334142861386047,0.2050647678709977,0.21465955910645343,0.17457781283183896,0.47280403013128103,Europe,36-45,Medium,591775.0,9976726,0.017433544944876048,766445.0874453323,591775.0,0.008637771379571375,1.0,0.017803305476490398,1
2020-04-18,B,Finance,281060.0,401278,2361,8020792,646770,9314332,87571180,20143,-1.5796022666947973,43.74278246389832,2.3908505238631745,0.2911686640889093,0.06943815187176064,0.25755039072276437,0.32760905524361017,South America,26-35,Low,-120218.0,9976726,0.0002943599584679418,263977.39304258226,-120218.0,0.008647471595630864,1.0,0.026095260452086013,7
2020-04-19,D,Finance,992572.0,80199,4924,2103922,211359,5704422,16663611,44010,1.5843326426844264,10.29024448599727,0.8015110923423139,0.4938515233372356,0.03705178193338431,-0.07444591576616721,-0.05073824850037223,South America,36-45,Low,912373.0,11945424,0.0023403909460521827,1149619.0211322696,912373.0,0.008647471595630864,1.0,0.0044462626615875776,6
2020-04-20,D,Finance,567880.0,311689,47612,9765256,798325,6525827,77375141,39852,-5.79189817763061,34.408587421033275,1.7584145321903493,0.09866472538031,0.1223331540967911,-1.9187712152990415,0.6883408979383943,Europe,18-25,Low,256191.0,11945424,0.0048756530294751105,673874.1707209926,256191.0,0.008647471595630864,1.0,0.022008450931157095,4
2020-04-21,B,Technology,297619.0,199861,39623,8100599,414874,2490903,64838469,22333,3.725787362014847,38.73979653333168,0.7430000329122213,0.3068078537562194,0.1665556627455987,-0.026513875449216878,0.6113403059001064,Asia,46-60,Low,97758.0,9976726,0.004891366675476715,290885.56093878427,97758.0,0.008624016061378312,1.0,0.021007910726448063,1
2020-04-22,C,Finance,144823.0,305579,6012,5217134,885113,6782629,66176734,7723,-6.982128499084885,42.33832147838031,0.568726310815896,0.083161547180336,0.13049703883258246,0.06023020994102644,0.1707087287935043,Asia,46-60,Medium,-160756.0,12271563,0.0011523568303976857,134453.50205634072,-160756.0,0.008647471595630864,1.0,0.020412874555874393,9
2020-04-23,A,Technology,310258.0,326775,54918,1383183,906491,9723236,46561410,21582,-1.750943733976019,33.56427389018556,1.868864908689286,0.0958544424480919,0.09322935286153704,2.463242112485286,0.7365425610265173,South America,18-25,High,-16517.0,10228621,0.039704073864412735,313496.3505453588,-16517.0,0.008624016061378312,1.0,0.030371588986582432,4
2020-04-24,D,Technology,177288.0,217244,53792,4694287,355883,2070406,54569389,37853,-4.2235811676240935,41.86027026377562,0.632565914579795,0.3069140635565782,0.17189044081209193,-0.19236096478112252,-0.5883175799264635,South America,26-35,Low,-39956.0,11945424,0.011459035205985488,190603.69082326736,-39956.0,0.008624016061378312,1.0,0.023344385148485216,2
2020-04-25,D,Healthcare,117162.0,155320,-6843,6018894,82884,2265958,10008211,7494,-0.5004903623435553,38.00334617880293,2.306158152174686,0.1550598810487131,0.03657790656314018,0.30154734233361247,-0.7761607612045442,North America,18-25,Medium,-38158.0,11945424,-0.0011369198394256487,106545.92846814536,-38158.0,0.008637771379571375,1.0,0.03478071898356444,8
2020-04-26,B,Finance,2158065.7242435683,231579,-6960,9882333,595259,2557322,71517324,33234,3.318011070235356,5.217873955329963,1.257379976863775,0.2138077254977288,0.2327665425003187,-0.03471176970524331,-0.46050077696602076,Asia,36-45,Medium,1926486.7242435683,9976726,-0.0007042871354365412,2362195.5853829626,1926486.7242435683,0.008647471595630864,1.0,0.010064104844059639,2
2020-04-27,C,Healthcare,996990.0,246688,74599,2112917,389437,3032689,66056657,17930,-7.164069601148679,18.361090076028816,2.297088509301367,0.2231898408875474,0.1284131013763693,-1.168678037619532,-0.8858262878213703,Europe,18-25,Low,750302.0,12271563,0.03530616678269899,818192.7473878905,750302.0,0.008637771379571375,1.0,0.02135924567218348,5
2020-04-28,C,Finance,590550.0,467257,62331,9164797,617740,613843,15879762,33328,-9.073483541733246,13.950923251308575,1.319695897953009,0.4052880648737248,1.0063485288583562,1.1428228145150205,0.06233905600206402,Asia,18-25,High,123293.0,12271563,0.0068011326382897514,484084.3450808105,123293.0,0.008647471595630864,1.0,0.020844667863899474,6
2020-04-29,A,Healthcare,929528.0,344026,45627,9597302,970866,2835060,62404635,34305,5.798235201508328,34.296852105664584,2.2166623615776,0.0748897703599926,0.3424498952403124,0.7519330326867741,0.873211384589923,North America,26-35,Low,585502.0,10228621,0.004754148613850017,887248.4951954114,585502.0,0.008637771379571375,1.0,0.0093074550624492,8
2020-04-30,D,Healthcare,702667.0,436348,33020,1882051,588357,4085794,10701358,32222,-8.508252359507225,30.802777906603204,0.6829030285897493,0.3974795035126481,0.1440006520152509,0.7910319470430469,-0.9213129186629807,South America,36-45,Medium,266319.0,11945424,0.017544689277814468,661483.1789782922,266319.0,0.008637771379571375,1.0,0.029562950020913463,1
2020-05-01,C,Healthcare,963557.0,226834,5262,6284649,442129,5163048,53015653,5586,9.768955825440507,11.825279411659295,2.2670470112641703,0.4531873573709039,0.0856333313190193,-0.9093874547947389,-0.7557801719799464,South America,60+,High,736723.0,12271563,0.000837278263272937,892497.8376398109,736723.0,0.008637771379571375,1.0,0.04324673305852818,1
2020-05-02,D,Healthcare,701793.0,55291,38332,5113502,595402,209455,49079659,5970,7.10409732555944,6.7672563016996445,0.879962182265841,0.3043259670783228,2.8426249074980308,1.4027943109360992,-0.09560194343312944,North America,60+,Medium,646502.0,11945424,0.007496232523229677,699272.092921081,646502.0,0.008637771379571375,1.0,0.01982993925516169,4
2020-05-03,C,Finance,644371.0,154082,74531,1834825,746370,7198565,55512836,35765,6.106648270433645,42.15939492890056,2.2088714699548917,0.2229909030714926,0.10368316463072849,-1.4018510627922809,0.8677500350558098,Europe,46-60,Low,490289.0,12271563,0.04062022263703623,598165.3676670758,490289.0,0.008647471595630864,1.0,0.02505021088273767,5
2020-05-04,A,Finance,732519.0,223257,90168,4544644,460586,1879847,11786360,30259,-7.62188443777845,33.19963678758977,1.562137215610567,0.4283402820757911,0.24501249303799724,0.5868570938002703,-0.367687790046499,South America,18-25,High,509262.0,10228621,0.0198404979575958,642348.2312713313,509262.0,0.008647471595630864,1.0,0.020845184758153272,9
2020-05-05,B,Technology,713626.0,231078,1404,764631,909860,4595190,74786459,19080,-2.6215928663114463,11.521541086863614,2.167211329121137,0.4690623042177007,0.1980026941214618,2.1904556258099785,0.014469617376784871,Africa,46-60,Medium,482548.0,9976726,0.0018361798043762285,659239.0065751608,482548.0,0.008624016061378312,1.0,0.012864153300928242,7
2020-05-06,A,Healthcare,170163.0,93805,-936,7347098,938771,4579212,16584894,28994,2.122777095614285,20.395851338682377,0.7101245804279241,0.3340922297510996,0.2050071060261023,-0.9905363251306883,-0.9168542818992158,South America,26-35,Medium,76358.0,10228621,-0.00012739723901872548,202487.4543096832,76358.0,0.008637771379571375,1.0,0.0017923972219798384,7
